student_id,first_name,last_name,gender,year_level,major_id,gpa,enrollment_date,expected_graduation_year,attendance_rate,academic_standing,scholarship_status,active_status
S01131,Reese,Cooper,Non-Binary,Senior,MAJ007,2.65,2022-09-03 00:00:00,2026,82.48,Good,Partial,Active
S01132,Alex,Collins,Female,Sophomore,MAJ007,2.95,2024-09-14 00:00:00,2028,84.66,Good,None,Active
S01133,Cameron,Brooks,Female,Junior,MAJ007,3.07,2023-08-04 00:00:00,2027,87.55,Good,None,Active
S01134, Quinn ,Carter,Female,Freshman,MAJ014,2.72,2025-09-14 00:00:00,2029,82.66,Good,Partial,Active
S01135,Taylor,Morgan,Non-Binary,Senior,MAJ021,3.4,2022-08-10 00:00:00,2026,85.27,Good,None,Active
S01136,Riley,Brooks,Male,Sophomore,MAJ010,3.6,2024-08-02 00:00:00,2028,100.0,Good,None,Active
S01137,Drew,Reed,Non-Binary,Junior,MAJ001,2.22,2023-09-04 00:00:00,2027,76.29,Academic Warning,,Active
S01138,Jordan,Collins,Female,Junior,MAJ020,3.29,2023-09-21 00:00:00,2027,82.13,Good,None,Graduated
S01139,Parker,Hayes,Female,Sophomore,MAJ007,2.83,2024-08-25 00:00:00,2028,88.0,Good,None,Active
S01140,Cameron,Collins,Female,Sophomore,MAJ006,3.12,2024-10-17 00:00:00,2028,96.97,Good,None,Graduated
S01141,Taylor,Ward,Female,Sophomore,MAJ003,2.43,2024-10-14 00:00:00,2028,79.64,Academic Warning,Full,Active
S01142,Reese,Collins,Non-Binary,Freshman,MAJ019,3.7,2025-09-21 00:00:00,2029,80.39,Honors,Full,Active
S01143,Drew,Brooks,Non-Binary,Senior,MAJ006,4.0,2022-09-27 00:00:00,2026,82.05,Honors,Partial,Withdrawn
S01144,Morgan,Foster,Non-Binary,Senior,MAJ020,2.6,2022-09-02 00:00:00,2026,100.0,Good,None,Active
S01145,Jordan,Bennett,Non-Binary,Freshman,MAJ013,2.46,2025-08-27 00:00:00,2029,90.07,Academic Warning,None,Active
S01146,Cameron,Parker,Non-Binary,Sophomore,MAJ003,2.91,2024-10-26 00:00:00,2028,85.74,Good,None,Active
S01147,Casey,Ward,Non-Binary,Sophomore,MAJ024,3.2,2024-09-09 00:00:00,2028,82.29,Good,None,Withdrawn
S01148,Drew,Foster,Male,Sophomore,MAJ008,2.78,2024-08-23 00:00:00,2028,95.81,Good,None,Graduated
S01149,Alex,Cooper,Female,JUNIOR,MAJ013,2.52,2023-10-06 00:00:00,2027,73.31,Good,None,Graduated
S01150,Quinn,Bennett,Non-Binary,Junior,MAJ011,2.73,2023-08-26 00:00:00,2027,86.35,Good,Partial,Active
S01151,Blake,Price,Non-Binary,Junior,MAJ021,2.43,2023-09-22 00:00:00,2027,70.22,Academic Warning,None,Graduated
S01152,Parker,Mitchell,Male,Sophomore,MAJ002,4.0,2024-08-27 00:00:00,2028,78.84,Honors,Partial,Active
S01153,Drew,Mitchell,Female,Freshman,MAJ024,2.96,2025-09-01 00:00:00,2029,96.02,Good,None,Active
S01154,Blake,Turner,Male,Sophomore,MAJ008,3.67,2024-08-03 00:00:00,2028,87.52,Good,Partial,Active
S01155,Morgan,Parker,Male,Senior,MAJ019,4.0,2022-09-02 00:00:00,2026,85.1,Honors,None,Graduated
S01156,Morgan,Morgan,Female,Junior,MAJ010,2.23,2023-10-13 00:00:00,2027,92.01,Academic Warning,None,Active
S01157,Taylor,Reed,Female,Junior,MAJ024,2.44,2023-10-24 00:00:00,2027,100.0,Academic Warning,None,Active
S01158,Jordan,Foster,Female,Junior,MAJ006,2.37,2023-10-03 00:00:00,2027,69.84,Academic Warning,None,Graduated
S01159,Blake,Reed,,Senior,MAJ011,1.96,2022-09-07 00:00:00,2026,86.4,Probation,Partial,Active
S01160,Sam,Reed,Non-Binary,Senior,MAJ023,3.12,2022-09-22 00:00:00,2026,80.53,Good,None,Active
S01161,Sam,Hayes,Non-Binary,Senior,MAJ019,2.24,2022-08-28 00:00:00,2026,85.39,Academic Warning,Full,Active
S01162,Casey,Carter,Non-Binary,Senior,MAJ011,3.17,2022-10-15 00:00:00,2026,80.09,Good,None,Active
S01163,Jamie,Parker,Female,Freshman,MAJ021,2.53,2025-09-14 00:00:00,2029,82.0,Good,None,Active
S01164,Riley,Carter,Non-Binary,Sophomore,MAJ012,2.64,2024-08-24 00:00:00,2028,65.81,Good,None,Active
S01165,Blake,Parker,Female,Senior,MAJ020,2.98,2022-08-11 00:00:00,2026,86.76,Good,None,Active
S01166,Drew,Bennett,Female,Freshman,MAJ017,3.91,2025-10-26 00:00:00,2029,92.53,Honors,Partial,Active
S01167,Jordan, Collins ,Female,Sophomore, MAJ024 ,2.47,2024-09-27 00:00:00,2028,89.83,Academic Warning,None,Active
S01168,Jordan,Ward,Non-Binary,Senior, MAJ007 ,3.62,2022-10-15 00:00:00,2026,80.19,Good,Partial,Active
S01169,Jordan,Morgan,Female,Junior,MAJ006,3.2,2023-09-11 00:00:00,2027,94.8,Good,Full,Active
S01170,Alex,Cooper,Male,Senior,MAJ015,3.38,2022-08-10 00:00:00,2026,100.0,Good,Partial,Active
S01171,Alex,Reed,Female,Freshman,MAJ014,3.15,2025-09-28 00:00:00,2029,98.8,Good,None,Active
S01172,Morgan,Price,Non-Binary,Junior,MAJ006,3.19,2023-10-20 00:00:00,2027,82.45,Good,None,Active
S01173,Blake,Foster,Non-Binary,Senior,MAJ003,2.87,2022-08-11 00:00:00,2026,100.0,Good,Partial,Active
S01174,Avery,Mitchell,Non-Binary,Freshman,MAJ007,2.49,2025-08-04 00:00:00,2029,90.39,Academic Warning,None,Active
S01175,Quinn,Price,Female,Freshman,MAJ002,3.46,2025-10-05 00:00:00,2029,77.62,Good,Partial,Active
S01176,Jamie,Foster,Male,Sophomore,MAJ009,2.88,2024-08-08 00:00:00,2028,75.08,Good,None,Active
S01177,Parker,Bennett,Non-Binary,Freshman,MAJ007,2.85,2025-10-25 00:00:00,2029,88.32,,None,Active
S01178,Taylor,Wilson,Male,Junior,MAJ015,2.85,2023-09-20 00:00:00,2027,100.0,Good,None,Active
S01179,Parker,Hayes,Non-Binary,Freshman,MAJ014,2.94,2025-08-02 00:00:00,2029,92.88,Good,None,Active
S01180,Alex,Bennett,Male,Junior,MAJ009,3.5,2023-08-07 00:00:00,2027,80.72,Good,Partial,Active
S01181,Morgan,Hayes,Male,Freshman,MAJ008,2.78,2025-10-23 00:00:00,2029,93.19,Good,Full,Active
S01182,Parker,Foster,,Sophomore,MAJ022,3.95,2024-10-10 00:00:00,2028,69.04,Honors,None,Active
S01183,Quinn,Cooper,Female,Sophomore,MAJ008,2.23,2024-09-08 00:00:00,2028,,,Full,Active
S01184,Drew,Foster,Female,Junior,MAJ019,3.02,2023-08-16 00:00:00,2027,96.77,Good,Partial,Graduated
S01185,Jamie,Bennett,Female,Sophomore,MAJ001,3.93,06-09-2024 00:00,2028,80.55,Honors,Partial,Active
S01186,Riley,Morgan,Non-Binary,Freshman,MAJ006,1.97,2025-08-05 00:00:00,2029,78.84,Probation,None,Active
S01187,Quinn,Mitchell,Female,Junior,MAJ010,3.38,08/07/2023 00:00,2027,87.14,Good,None,Active
S01188,Jamie,Wilson,Male,Senior,MAJ024,2.46,2022-10-08 00:00:00,2026,100.0,Academic Warning,None,Active
S01189,Blake,Carter,Female,Senior,MAJ007,2.26,2022-10-05 00:00:00,2026,82.77,Academic Warning,None,Active
S01190,Blake,Parker,Male,Freshman,MAJ008,,2025-09-08 00:00:00,2029,79.93,Good,None,Active
S01191,Avery,Ward,Non-Binary,Freshman,MAJ021,2.86,2025-09-23 00:00:00,2029,85.96,Good,None,Active
S01192,Quinn,Parker,Female,Senior,MAJ022,3.68,2022-10-13 00:00:00,2026,76.13,Good,Partial,Active
S01193,Sam,Parker,Female,Sophomore,MAJ002,3.76,2024-10-19 00:00:00,2028,78.12,Honors,None,Active
S01194,Riley,Parker,Female,Senior, MAJ009 ,2.84,2022-10-26 00:00:00,2026,90.49,Good,None,Active
S01195,Parker,Cooper,Male,Junior,MAJ012,3.46,2023-08-24 00:00:00,2027,82.04,Good,None,Active
S01196,Jordan,Wilson,Non-Binary,Junior,MAJ021,2.62,2023-09-25 00:00:00,2027,82.21,Good,Full,Active
S01197,Avery,Collins,Female,Sophomore,MAJ021,2.67,2024-09-23 00:00:00,2028,86.19,Good,None,Active
S01198,Drew,Collins,Male,Junior,MAJ023,2.35,2023-10-13 00:00:00,2027,86.64,Academic Warning,Partial,Active
S01199,Morgan,Parker,Female,Junior,MAJ018,3.6,2023-09-28 00:00:00,2027,93.45,Good,None,Active
S01200,Cameron,Foster,Female,Sophomore,MAJ001,3.05,2024-09-09 00:00:00,2028,94.37,Good,None,Active
S01201,Drew,Reed,Male,Freshman, MAJ021 ,3.35,2025-08-19 00:00:00,2029,76.69,Good,None,Active
S01202,Drew,Collins,Male,Sophomore,MAJ002,2.98,2024-09-12 00:00:00,2028,94.59,Good,Partial,Active
S01203,Taylor,Collins,Female,Sophomore,MAJ003,3.34,2024-09-21 00:00:00,2028,76.51,Good,None,Graduated
S01204,Avery,Reed,Non-Binary,Sophomore,MAJ001,3.46,03-10-2024 00:00,2028,72.15, Good ,Partial,Graduated
S01205,Jordan,Mitchell,Female,Freshman,MAJ017,3.24,2025-10-07 00:00:00,2029,95.42,Good,None,Active
S01206,Jamie,Price,Non-Binary,Sophomore,MAJ013,3.54,2024-09-07 00:00:00,2028,95.22,Good,Partial,Withdrawn
S01207,Quinn,Turner,Non-Binary,Senior,MAJ004,2.86,2022-10-09 00:00:00,2026,82.83,Good,None,Active
S01208,Quinn,Bennett,Male,Senior,MAJ003,3.91,10/25/2022 00:00,2026,81.19,Honors,Partial,Active
S01209,Quinn,Wilson,Male,Junior,MAJ020,2.9,2023-08-08 00:00:00,2027,88.05,Good,Partial,Active
S01210,Parker,Ward,Non-Binary,Freshman,MAJ004,2.92,2025-09-24 00:00:00,2029,89.59,Good,Partial,Active
S01211,Reese,Parker,Male,Freshman,MAJ003,2.23,2025-10-14 00:00:00,2029,91.25,Academic Warning,None,Active
S01212,Riley,Wilson,Non-Binary,Junior,MAJ013,2.98,2023-08-10 00:00:00,2027,80.44,Good,Full,Active
S01213,Reese,Mitchell,Male,Senior,MAJ008,3.56,2022-08-14 00:00:00,2026,84.16,Good,None,Active
S01214,Jamie,Reed,Male,Junior,MAJ014,2.78,2023-09-19 00:00:00,2027,75.53,Good,None,Active
S01215,Taylor,Mitchell,Non-Binary,Senior,MAJ014,3.48,2022-10-26 00:00:00,2026,90.4,Good, Partial ,Active
S01216,Cameron,Parker,Male,Senior,MAJ007,3.61,2022-08-18 00:00:00,2026,86.85,Good,None,Active
S01217,Drew,Hayes,Male,Sophomore,MAJ021,3.66,2024-08-06 00:00:00,2028,69.04,Good,None,Active
S01218,Jamie,Foster,Male,Freshman,MAJ023,2.44,2025-08-06 00:00:00,2029,93.35,Academic Warning,None,Graduated
S01219,Morgan,Parker,Male,Sophomore,MAJ011,2.12,2024-10-17 00:00:00,2028,89.45,Academic Warning,None,Active
S01220,Taylor,Mitchell,Male,Junior,MAJ024,2.37,2023-09-06 00:00:00,2027,87.84,Academic Warning,Full,Active
S01221,Jamie,Carter,Male,Sophomore,MAJ023,2.75,2024/08/05 00:00:00,2028,96.68,Good,Partial,Active
S01222,Sam,Collins,Female,Senior,MAJ001,3.72,19-10-2022 00:00,2026,91.42,Honors,Full,Active
S01223,Sam,Collins,Male,Junior,MAJ010,2.69,2023-08-01 00:00:00,2027,90.38,Good,Full,Active
S01224,Parker,Ward,Female,Senior,MAJ007,3.7,2022-10-11 00:00:00,2026,88.74,Honors,Full,Active
S01225,Parker,Morgan,Non-Binary,Sophomore,MAJ020,2.69,2024-08-10 00:00:00,2028,83.57,Good,Partial,Graduated
S01226,Reese,Turner,Male,Sophomore,MAJ022,2.79,2024-09-20 00:00:00,2028,100.0,Good,Partial,Active
S01227,Taylor,Cooper,Non-Binary,Sophomore,MAJ015,3.25,2024-10-14 00:00:00,2028,78.1,Good,None,Graduated
S01228,Parker,Carter,Male,Freshman,MAJ017,3.21,2025-10-02 00:00:00,2029,76.82,Good,None,Active
S01229,Sam,Reed,Male,Sophomore,MAJ010,4.0,2024-10-03 00:00:00,2028,90.03,Honors,Partial,Active
S01230,Drew,Bennett,Non-Binary,Freshman,MAJ017,3.4,2025-08-12 00:00:00,2029,78.56,Good,None, Active 
S01231,Riley,Bennett,Male,Junior,MAJ018,3.12,2023-08-09 00:00:00,2027,77.47,Good,None,Active
S01232,Sam,Turner,Non-Binary,Freshman,MAJ021,3.29,2025-10-15 00:00:00,2029,85.57,Good,None,Active
S01233,Cameron,Morgan,Female,Senior,MAJ023,3.08,2022-09-04 00:00:00,2026,83.78,Good,Partial,Active
S01234,Drew,Collins,Male,Junior,MAJ015,2.22,2023-08-03 00:00:00,2027,85.32,Academic Warning,None,Active
S01235,Taylor,Collins,Male,Senior,MAJ015,3.42,2022-08-06 00:00:00,2026,98.78,Good,Partial,Active
S01236,Jordan,Reed,Non-Binary,Freshman,MAJ022,2.67,2025-09-06 00:00:00,2029,84.71,Good,None,Active
S01237,Taylor,Collins,Male,Junior,MAJ012,3.15,2023-08-07 00:00:00,2027,81.15,Good,Partial,Graduated
S01238,Drew,Turner,Female,Junior,MAJ015,3.73,2023-10-26 00:00:00,2027,74.35,Honors,None,Active
S01239,Jordan,Bennett,Non-Binary,Junior,MAJ019,2.97,2023-09-15 00:00:00,2027,89.41,Good,None,Active
S01240,Quinn,Parker,Female,Senior,MAJ009,3.2,2022-09-08 00:00:00,2026,85.63,Good,None,Active
S01241,Alex,Mitchell,Female,Freshman,MAJ003,2.82,2025-10-22 00:00:00,2029,84.85,Good,None,Graduated
S01242,Reese,Price,Non-Binary,Freshman,MAJ022,3.26,2025-08-24 00:00:00,2029,87.74,Good,None,Active
S01243,Riley,Mitchell,Non-Binary,Freshman,MAJ024,3.29,2025-10-07 00:00:00,2029,86.65, Good ,Partial,Graduated
S01244,Cameron,Carter,Female,Sophomore,MAJ008,3.21,2024-08-04 00:00:00,2028,98.38,Good,None,Active
S01245,Riley,Morgan,Male,Sophomore,MAJ014,4.0,2024-08-15 00:00:00,2028,76.36,Honors,None,Active
S01246,Parker,Mitchell,Female,Sophomore,MAJ002,2.26,2024-08-07 00:00:00,2028,85.47,Academic Warning,None,Active
S01247,Jordan,Turner,Non-Binary,Sophomore,MAJ002,3.76,2024-10-06 00:00:00,2028,84.47,Honors,None,Active
S01248,Sam,Turner,Male,Sophomore,MAJ004,2.68,2024-10-25 00:00:00,2028,80.6, Good ,Partial,Active
S01249,Blake,Turner,Male,Junior,MAJ010,2.83,2023-10-16 00:00:00,2027,98.0,Good,None,Active
S01250,Drew,Bennett,Non-Binary,Senior,MAJ009,2.17,2022-10-24 00:00:00,2026,80.81,Academic Warning,None,Active
S01251,Morgan,Morgan,Non-Binary,Senior,MAJ020,3.85,2022-08-10 00:00:00,2026,85.59,Honors,None,Active
S01252,Jordan,Morgan,Female,Freshman,MAJ004,3.23,2025-09-16 00:00:00,2029,87.5,Good,None,Active
S01253,Alex,Parker,Non-Binary,Freshman,MAJ019,2.44,2025-10-15 00:00:00,2029,70.26,Academic Warning,,Active
S01254,Sam,Ward,Female,Sophomore,MAJ008,2.82,2024-10-26 00:00:00,2028,96.16,Good,Full,Active
S01255,Alex,Parker,Non-Binary,Sophomore,MAJ001,3.48,2024-09-11 00:00:00,2028,87.27,Good,None,Active
S01256,Sam,Parker,Non-Binary,Senior,MAJ012,3.12,2022-10-24 00:00:00,2026,77.58,Good,None,Active
S01257,Taylor,Collins,Non-Binary,Junior,MAJ011,2.98,2023-08-03 00:00:00,2027,78.95,Good,Partial,Active
S01258,Sam,Wilson,Female,Freshman,MAJ008,3.77,2025-08-03 00:00:00,2029,79.86,Honors,None,Active
S01259,Morgan,Parker,Non-Binary,Senior,MAJ002,3.22,2022-08-14 00:00:00,2026,89.06,Good,Partial,Active
S01260,Morgan,Bennett,Female,Junior,MAJ018,3.32,2023-10-08 00:00:00,2027,90.72,Good,None,Active
S01261,Morgan,Brooks,Male,Senior,MAJ020,3.85,08/12/2022 00:00,2026,94.89,Honors,None,Active
S01262,Avery,Foster,Non-Binary,Sophomore,MAJ004,3.16,2024-09-25 00:00:00,2028,86.31,Good,None,Graduated
S01263,Quinn,Bennett,Male,Sophomore,MAJ017,4.0,2024-08-25 00:00:00,2028,78.59,Honors,Full,Active
S01264,Avery,Turner,Female,Junior,MAJ004,3.03,2023-09-13 00:00:00,2027,85.26,Good,None,Active
S01265,Parker,Collins,Female,Sophomore,MAJ002,2.04,2024-09-05 00:00:00,2028,77.03,Academic Warning,Partial,Active
S01266,Alex,Morgan,Non-Binary,Senior,MAJ003,4.0,2022-10-24 00:00:00,2026,96.36,Honors,None,Active
S01267,Cameron,Turner,Male,Sophomore,MAJ022,2.37,2024-09-16 00:00:00,2028,76.44,Academic Warning,None,Withdrawn
S01268,Blake,Morgan,Female,Freshman,MAJ001,4.0,2025-09-19 00:00:00,2029,75.25,Honors,None,Active
S01269,Quinn,Cooper,Non-Binary,Senior,MAJ006,2.13,2022-09-17 00:00:00,2026,78.81,Academic Warning,Partial,Active
S01270,Alex,Hayes,Male,Sophomore,MAJ012,2.68,2024-09-24 00:00:00,2028,80.14, Good ,None,Active
S01271,Riley,Hayes,Non-Binary,senior,MAJ013,3.08,2022-10-01 00:00:00,2026,91.83,Good,Partial,Active
S01272,Drew,Hayes,Female,Sophomore,MAJ016,2.69,2024-09-08 00:00:00,2028,99.94,GOOD,Partial,Graduated
S01273,Alex,Carter,Female,Senior,MAJ019,2.62,23-10-2022 00:00,2026,95.84,Good,Full,Active
S01274,Blake,Carter,Non-Binary,Junior,MAJ010,3.76,2023-08-14 00:00:00,2027,79.75,Honors,None,Active
S01275,Avery,Reed,Non-Binary,Junior,MAJ001,3.16,2023-09-19 00:00:00,2027,99.36,Good,None,Active
S01276,Jamie,Price,Female,Senior,MAJ009,2.27,2022-08-21 00:00:00,2026,83.64,Academic Warning,None,Active
S01277,Casey,Turner,Female,Senior,MAJ007,3.75,2022-10-13 00:00:00,2026,88.57,Honors,Partial,Active
S01278,Drew,Morgan,Female,Freshman,MAJ015,2.5,2025-08-25 00:00:00,2029,65.13,Academic Warning,Partial,Active
S01279,Jamie,Bennett,Female,Junior,MAJ014,3.75,2023-08-12 00:00:00,2027,94.86,Honors,None,Active
S01280,Avery,Carter,Male,Sophomore,MAJ009,2.89,2024-10-27 00:00:00,2028,80.61,Good,NONE,Active
S01281,Quinn,Ward,Female,Junior,MAJ019,3.37,2023-09-28 00:00:00,2027,81.12,Good,None,Active
S01282,Reese,Hayes,Female,Junior,MAJ024,2.93,2023-08-10 00:00:00,2027,94.51,Good,None,Active
S01283,Alex,Foster,Female,Freshman,MAJ013,2.91,2025-09-16 00:00:00,2029,73.93,Good,Partial,Active
S01284,Quinn,Morgan,Non-Binary,Freshman,MAJ006,3.25,2025-10-26 00:00:00,2029,76.2,Good,Full,Active
S01285,Alex,Bennett,Non-Binary,Junior,MAJ003,3.56,2023-10-25 00:00:00,2027,88.58,Good,None,Active
S01286,Parker,Bennett,Male,Junior,MAJ008,3.01,2023-09-22 00:00:00,2027,84.14,Good,Full,Withdrawn
S01287,Riley,Hayes,Male,Senior,MAJ009,3.39,2022-09-20 00:00:00,2026,93.01,Good, None ,Active
S01288,Jordan,Morgan,Male,Sophomore,MAJ015,3.09,2024-10-13 00:00:00,2028,82.11,Good,Partial,Graduated
S01289,Parker,Carter,Non-Binary,Freshman,MAJ011,3.33,2025-09-23 00:00:00,2029,82.41,Good,,Active
S01290,Sam,Hayes,Male,Sophomore,MAJ013,2.51,2024-10-14 00:00:00,2028,69.31,Good,Partial,Active
S01291,Reese,Mitchell,Female,Junior,MAJ005,2.98,2023-10-12 00:00:00,2027,82.79,Good,Partial,Graduated
S01292,Sam,Collins,Female,Junior,MAJ005,2.77,2023-10-16 00:00:00,2027,92.93,Good,None,Active
S01293,Cameron,Cooper,Male,Freshman,MAJ015,3.09,2025-10-28 00:00:00,2029,83.23,Good,Partial, Active 
S01294,Parker,Parker,Non-Binary,Sophomore,MAJ017,3.93,2024-08-28 00:00:00,2028,81.96,Honors,None,Active
S01295,Avery,Morgan,Female,Senior,MAJ003,2.67,2022-09-26 00:00:00,2026,92.38,Good,None,Active
S01296, Reese ,Collins,Female,Senior,MAJ001,2.32,2022-09-04 00:00:00,2026,96.56,Academic Warning,None,Active
S01297,Taylor,Ward,Non-Binary,Freshman,MAJ013,3.21,2025-10-03 00:00:00,2029,84.36,Good,None,Withdrawn
S01298, Blake ,Cooper,Male,Freshman,MAJ014,3.28,2025-09-25 00:00:00,2029,80.86,Good,None,Active
S01299,Blake,Hayes,Female,Junior,MAJ001,3.08,2023-10-05 00:00:00,2027,,Good,Full,Active
S01300,Quinn,Turner,Male,Sophomore,MAJ001,2.13,2024-08-19 00:00:00,2028,79.52,Academic Warning,Partial,Active
S01301,Cameron,Cooper,Non-Binary,Junior,MAJ004,2.96,2023-10-24 00:00:00,2027,77.21,Good,Partial,Active
S01302,Reese,Bennett,Female,Senior,MAJ016,2.34,2022-08-09 00:00:00,2026,85.3,Academic Warning,None,Active
S01303,Jamie,Foster,Female,Freshman,MAJ015,3.18,2025-10-04 00:00:00,2029,78.75,Good,None,Active
S01304,Cameron,Foster,Non-Binary,Sophomore,MAJ018,3.54,2024-08-10 00:00:00,2028,82.89, Good ,None,Active
S01305,Cameron,Mitchell,Male,Senior,MAJ020,3.9,2022-10-26 00:00:00,2026,65.66,Honors,None,Active
S01306,Jordan,Bennett,Female,Junior,MAJ010,3.13,2023-10-28 00:00:00,2027,97.05,Good,None,Active
S01307,Reese,Parker,Male,Senior,MAJ009,3.49,2022-10-15 00:00:00,2026,90.03,Good,None,Active
S01308,Reese,Ward,Non-Binary,Junior,MAJ023,,2023-08-20 00:00:00,2027,95.66,Good,None,Active
S01309,Casey,Price,Non-Binary,Junior,MAJ018,2.69,2023-10-16 00:00:00,2027,75.22,Good,Partial,Active
S01310,Cameron,Morgan,Male,Sophomore,MAJ018,3.17,2024-08-27 00:00:00,2028,84.1,Good,Partial,Active
S01311,Morgan,Turner,Non-Binary,Senior,MAJ015,3.49,2022-08-28 00:00:00,2026,89.57,Good,Partial,Active
S01312,Casey,Price,Non-Binary,Junior,MAJ006,2.95,2023-08-01 00:00:00,2027,70.16,Good,None,Active
S01313,Riley,Ward,Male, Junior ,MAJ013,2.65,2023-09-03 00:00:00,2027,89.84,Good,None,Active
S01314,Morgan,Turner,,Junior, MAJ014 ,3.19,2023-09-04 00:00:00,2027,80.46,Good,None,Active
S01315,Quinn,Morgan,Non-Binary,Junior,MAJ020,4.0,2023-09-15 00:00:00,2027,87.67,Honors,Partial,Active
S01316,Drew,Brooks,Female,Sophomore,MAJ013,2.09,2024-08-07 00:00:00,2028,76.7,,Partial,Active
S01317,Riley,Turner,Non-Binary,Junior,MAJ021,3.02,22/08/2023 00:00,2027,100.0,Good,Partial,Active
S01318,Cameron,Hayes,Female,Sophomore,MAJ014,2.3,2024-08-04 00:00:00,2028,79.45,Academic Warning,None,Active
S01319,Jordan,Reed,Non-Binary,Senior,MAJ019,2.61,2022-09-19 00:00:00,2026,100.0,Good,None,Active
S01320,Morgan,Morgan,Female,Junior,MAJ015,2.64,2023-08-13 00:00:00,2027,85.39,Good,NONE,Active
S01321,Sam,Turner,Male,Senior,MAJ002,3.27,2022-10-26 00:00:00,2026,,Good,Partial,Active
S01322,Reese,Hayes,Male,Sophomore,MAJ006,3.09,2024-09-21 00:00:00,2028,95.02,Good,Partial,Active
S01323,Jordan,Carter,Male,Freshman,MAJ022,2.8,2025-10-22 00:00:00,2029,92.29,Good,Full,Active
S01324,Parker,Collins,Male,Junior,MAJ005,2.13,2023-10-24 00:00:00,2027,83.98,Academic Warning,None,Active
S01325,Sam,Turner,Male,Sophomore,MAJ017,2.68,2024-09-19 00:00:00,2018,80.59,Good,None,Active
S01326,Reese,Ward,Non-Binary,Junior, MAJ011 ,3.41,2023-08-13 00:00:00,2027,100.0,Good,Partial,Active
S01327,Avery,Ward,Non-Binary,Junior,MAJ001,3.47,2023-09-03 00:00:00,2027,87.43,Good,None,Active
S01328,Quinn,Hayes,Female,Junior,MAJ015,3.61,2023-08-22 00:00:00,2027,85.81, Good ,Full,Active
S01329,Taylor,Morgan,Non-Binary,Junior,MAJ013,4.0,26/09/2023 00:00,2027,100.0,Honors,None,Active
S01330,Sam,Wilson,Female,Junior,MAJ006,3.2,2023-10-09 00:00:00,2027,90.0,Good,Partial,Active
S01331,Avery,Brooks,Male,Senior,MAJ020,3.04,2022-10-06 00:00:00,2026,76.38,Good,None,Graduated
S01332,Casey,Morgan,Non-Binary,Freshman,MAJ008,3.15,22-09-2025 00:00,2029,85.46,Good,None,Active
S01333,Riley,Reed,Male,Sophomore,MAJ013,3.55,2024-10-18 00:00:00,2028,80.67,Good,None,Active
S01334,Alex,Parker,Female,Junior,MAJ020,2.88,2023-08-05 00:00:00,2027,75.37,Good,None,Active
S01335,Parker,Reed,Female,Senior,MAJ015,2.2,2022-10-12 00:00:00,2026,88.7,Academic Warning,None,Active
S01336,Avery,Brooks,Male,Sophomore,MAJ006,4.0,2024-09-21 00:00:00,2028,90.42,Honors,Full,Active
S01337,Casey,Hayes,Male,Freshman,MAJ023,2.27,2025-10-05 00:00:00,2029,100.0,Academic Warning,None,Active
S01338,Sam,Turner,Non-Binary,Junior,MAJ014,3.29,2023-08-23 00:00:00,2027,89.38,Good, None ,Active
S01339,Parker,Wilson,Male,Senior,MAJ005,3.4,2022-08-11 00:00:00,2026,85.19,Good,Full,Active
S01340,Parker,Parker,Female,Freshman,MAJ009,2.94,04/09/2025 00:00,2029,79.56,Good,None,Active
S01341,Riley,Hayes,Female,Sophomore,MAJ010,3.94,2024-09-11 00:00:00,2028,71.42,Honors,,Active
S01342,Casey,Morgan,Female,Senior,MAJ020,3.58,2022-09-08 00:00:00,2026,93.23,,None,Active
S01343,Taylor,Reed,Non-Binary,Senior,MAJ008,2.84,2022-09-19 00:00:00,2026,78.08,Good,Partial,Active
S01344,Jamie,Foster,Male,Junior,MAJ005,3.9,2023-10-09 00:00:00,2027,92.44,Honors,Partial,Graduated
S01345,Quinn,Bennett,Female,Freshman,MAJ017,3.7,2025-09-26 00:00:00,2029,66.84,Good,Partial,Graduated
S01346,Parker,Cooper,Male,Junior,MAJ007,2.8,2023-09-19 00:00:00,2027,89.54,Good,None,Active
S01347,Taylor,Hayes,Female,Junior,MAJ006,1.55,2023-08-13 00:00:00,2027,96.73,Probation,None, Active 
S01348,Sam,Mitchell,Non-Binary,Senior,MAJ020,2.64,2022-08-22 00:00:00,2026,81.38,Good,Partial,Active
S01349,Riley,Ward,Male,Freshman,MAJ021,2.73,2025-10-10 00:00:00,2029,73.76,Good,None,Active
S01350,Blake,Cooper,Female,Senior,MAJ015,,2022-09-21 00:00:00,2026,100.0,Good,Partial,Graduated
S01351,Riley,Price,Female,Sophomore,MAJ022,3.65,2024-10-03 00:00:00,2028,78.3,Good,None,Active
S01352,Parker,Morgan,Female,Freshman,MAJ010,2.92,2025-10-10 00:00:00,2029,81.43,Good,None,Active
S01353,Cameron,Hayes,Non-Binary,Senior,MAJ023,3.58,2022-10-05 00:00:00,2026,86.79,Good,None,Active
S01354,Blake,Reed,Non-Binary,Senior,MAJ006,4.0,2022-08-13 00:00:00,2026,73.14,Honors,None,Active
S01355,Alex,Turner,Male,Senior,MAJ009,1.97,2022-10-18 00:00:00,2026,72.24,Probation,Partial,Active
S01356,Blake,Price,Non-Binary,Junior,MAJ002,2.01,2023-10-20 00:00:00,2027,91.61,Academic Warning,None,Active
